hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
,8999-704-1,1635378410781933568,5864128237475374720,1236356,2015.0,203.74156742607693,0.2142707318712177,-64.63869744813992,0.12418162000047184,1.1479676900699285,0.32149465476915073,-4.949061360469798,0.691907472957364,-0.5976703518117196,0.9119916082706352,0.3291024,-0.42804107,-0.706528,-0.46411154,-0.17869844,-0.46078518,-0.16013643,0.33414868,0.8335869,0.18669726,83,83,83,83,0,0,,0.37744863677311347,131.6430514064781,true,3.7924695,5.852866,2.767943E-5,5,13,true,0.26412517,0.220325,0.2202552,0.6328875,-163.24149,8.234753,7.8362474,-35.904068,105,976918.205097595,1292.1785088759837,10.550124556697774,NOT_AVAILABLE,307.5733858278177,-2.1599354846469763,232.8596796191136,-49.505068558603654
,9008-1596-1,1635378410781933568,5864708676537607296,1109915,2015.0,208.35361097315808,0.22197034489029213,-62.94319611876082,0.3202179031201777,1.1022656337755277,0.29358214296459295,-9.676559829626694,0.6990521637452481,-2.165424496148514,0.914058610963752,0.46317193,-0.3674718,-0.84500253,-0.5132066,0.002164525,-0.3799891,-0.7928302,0.48872176,0.3653029,0.4191842,105,105,105,100,0,5,,0.45811509648998233,273.26746045194295,true,4.551296,4.468404,3.21164E-5,5,14,true,0.301414,0.33236027,0.1398313,0.6184166,-85.952034,-89.716995,-51.65273,39.695557,109,804690.8279250722,1533.5740814012102,10.760697435955706,NOT_AVAILABLE,309.91234696741884,-0.9144479678610367,234.07259863654858,-46.98200282661855
,8995-256-1,1635378410781933568,5865299767113812352,898393,2015.0,203.91008666163262,0.17327619666228564,-62.53048884982383,0.1621532197219999,2.4148947012888513,0.2561341589208846,8.476331046174785,0.6369466359563603,0.8036954390637611,0.8298102247397275,0.66022855,-0.6908215,-0.74336034,-0.6966404,-0.35785323,-0.5979837,-0.40894708,0.38980365,0.7324914,0.54033846,98,98,97,98,1,0,,0.2303666717878083,48.91517212011293,true,2.4464405,15.054883,2.195048E-5,5,13,true,0.26317245,0.41521728,0.39701596,0.23088375,-128.48064,-65.64277,11.470493,40.147606,95,1015495.1525574571,614.3776351711896,10.50807542721268,NOT_AVAILABLE,308.00439224412014,-0.0948734557555761,231.19903042561506,-47.7037253564836
,9004-98-1,1635378410781933568,5865911885853084160,218568,2015.0,206.71698416204686,0.15860408087638725,-60.86062577412903,0.12342466858796396,1.8207192682590856,0.31944654661022226,-14.416544377421548,0.5166770770442843,2.6265486165393566,0.7760401570965209,0.5458038,-0.6137475,-0.774142,-0.5807623,-0.25495592,-0.48174703,-0.20056032,0.50074613,0.86193466,0.47483718,175,175,171,169,4,6,,0.4530843037166185,265.1606950652564,true,4.5037417,4.563982,3.2159558E-5,5,20,true,0.13373147,0.40419796,0.28247342,0.4171081,-145.83368,-57.897194,15.462813,37.333122,172,329064.4121847233,733.9959699169641,11.731567772473465,NOT_AVAILABLE,309.63098238580363,1.288124576769152,231.5754684643178,-45.584454678561805
,9005-3517-1,1635378410781933568,5866576712430995200,1287409,2015.0,212.6359190408047,0.25103035368871235,-61.407629497088486,0.3674613830040636,2.3140067080846083,0.39580435960385396,-10.089581369678742,0.8096614519001643,-3.990097829041403,0.9124698707471434,0.6955069,-0.6747797,-0.7960811,-0.57368916,-0.64467496,-0.61850274,-0.7670495,0.6716789,0.52847445,0.5999238,87,87,87,85,0,2,,0.5888241184365522,107.42136534959398,true,5.7938685,2.5494692,3.079966E-5,5,12,true,0.13447402,0.51352036,0.04775731,0.6005112,-87.9875,-68.86294,30.372204,32.679413,102,766275.0058621854,1796.9046100224855,10.813808413602615,NOT_AVAILABLE,312.2506443454692,0.0246268904688959,235.48513209826262,-44.66238545230501
,9004-1314-1,1635378410781933568,5867489478883993984,1017404,2015.0,209.5620263441767,0.3695060425841428,-60.25763932890674,0.16105702934174912,1.4546833134354733,0.2880104472885968,-7.190106023003137,1.1705298146117056,-7.622051056825318,0.5332273284993752,-0.06897317,-0.6561496,-0.9553303,-0.27926904,-0.12595354,0.031825878,-0.5931765,0.7371122,0.4974605,0.3426967,170,161,165,153,5,8,,0.5138798362437016,346.6107235806738,true,5.0799522,3.6450276,2.6309259E-5,5,21,false,0.5153761,0.15846668,0.21702197,0.49745768,-83.39634,85.168,-49.145878,40.974594,178,220637.77338310273,1211.4531981336393,12.16557039866274,NOT_AVAILABLE,311.13214441938004,1.5460851419779427,232.86940177466147,-44.36750807614513
,8995-2996-1,1635378410781933568,5868368916385000576,798583,2015.0,203.06463767872472,0.25275279557646485,-62.15948384006997,0.23605825124934374,1.4717481782040425,0.38329161059247857,-5.145259431209808,0.8740193844836485,-1.117540741259006,1.0481194328311125,0.39540708,-0.34001955,-0.640354,-0.41542193,-0.25316155,-0.5419626,-0.2110348,0.29097405,0.61518586,0.049336612,86,86,85,84,1,2,,0.6485495046721559,367.3054204519362,true,6.364827,2.0839894,3.6784444E-5,5,15,true,0.4216268,0.16818541,0.3220067,0.70611453,-150.01842,81.9894,17.862474,-36.39011,119,1290711.4894663678,2446.062218115956,10.247697123812689,NOT_AVAILABLE,307.6781997957663,0.3355020075985407,230.41102437489943,-47.604366662295554
,9004-1764-1,1635378410781933568,5868954406328394240,770179,2015.0,206.27212767923055,0.15937133457414707,-60.322894815408674,0.16056733964352018,1.0124810184317923,0.26825809591593414,-3.104412608080262,0.6183590907574211,-1.1328974737715813,0.527525230199857,0.68761307,-0.42515057,-0.7377951,-0.53525025,-0.44133908,-0.6019654,-0.55782735,0.66422695,0.58031887,0.6606068,273,273,273,264,0,9,,0.5472472698505231,329.66041094974264,true,5.3973985,3.2296233,1.8741066E-5,5,35,false,0.105245285,0.4746377,0.24639665,0.6079553,-179.41599,-54.950333,4.6334276,41.348747,294,164443.60476564878,48.818297406387266,12.484727592902786,NOT_AVAILABLE,309.53023282470417,1.8597214037129564,230.9188999865667,-45.23175241096483
,8661-770-1,1635378410781933568,5869720147456849408,455822,2015.0,199.74495512195855,0.24635075836078124,-59.942148046713086,0.29677055397082847,1.632146133286531,0.4954161699044127,-10.52222400836147,0.5485865180582041,-4.307715170229974,0.5406813171814605,-0.041486796,0.20677263,-0.27944854,-0.07399898,-0.09367641,-0.28924882,0.12544756,0.25356498,0.25951576,-0.15135847,114,114,114,111,0,3,,1.186219636438448,705.0509468894471,true,11.5403185,0.70074755,2.5413166E-5,5,14,true,0.32686988,0.262522,0.56157357,0.546635,-141.62971,79.94664,8.380267,-31.18752,120,2600011.6565289977,8748.636153082418,9.487331826264576,NOT_AVAILABLE,306.37841237762456,2.7451691186942258,226.6581575860661,-46.617996329762114
,8676-3890-1,1635378410781933568,5870525745883465856,1744144,2015.0,206.95749445508346,0.15370096335635502,-59.75440117365238,0.17168338955935963,1.0183535438287887,0.24088984699799781,-6.357181642736768,0.5313420785006787,-0.9198627939739582,0.5313644432641724,0.7961951,-0.15876833,-0.740802,-0.6257349,-0.10313522,-0.65288264,-0.61224324,0.48405305,0.42035344,0.6551882,307,307,303,300,4,7,,0.40924601316471887,288.1037640239958,true,4.0905523,5.6524024,2.6894211E-5,5,40,false,0.27250677,0.5457561,0.3966397,0.65943897,151.92372,-56.54178,10.15345,41.46204,330,239394.0666993477,165.02227229345576,12.076986607934243,NOT_AVAILABLE,309.98544139274225,2.3428331064653247,230.9338382092787,-44.56826165211347
,8673-342-1,1635378410781933568,5871354708935751808,131001,2015.0,210.26386408333275,0.446913093343949,-57.19219105199314,0.24348530795974202,1.6663279646675764,0.42280520038843394,-9.493438408437111,1.390338869209034,-4.29332323698827,0.6127047552603473,0.6543876,-0.69849265,-0.9752265,-0.54339594,-0.71891683,-0.70292276,-0.71842045,0.7740599,0.7943452,0.5859896,79,79,78,77,1,2,,0.3878807714122852,114.46180606780105,true,3.8900914,5.8808246,2.7421036E-5,5,9,true,0.5474683,0.44987273,0.41318277,0.20546909,-56.884895,83.9584,38.441837,-9.459864,77,1034707.1645724603,1700.5805436671953,10.487726423186519,NOT_AVAILABLE,312.28673365988135,4.409691181660158,231.3349659120509,-41.492063518566255
,8668-894-1,1635378410781933568,5872345678142777216,1189015,2015.0,209.80703513624775,0.2505138201851225,-56.06586507886413,0.1529639266389886,1.7665006257450981,0.2885689576407095,-9.641838310958185,0.9179688540427328,-5.886654838903518,0.41504509652611105,0.34355742,-0.69658655,-0.96643114,-0.5671999,-0.70233124,-0.48138577,-0.6837963,0.7982842,0.7319116,0.61580074,322,322,318,310,4,12,,0.38724276086026127,330.63454796790046,true,3.884116,6.3021836,2.7801132E-5,5,39,false,0.7603638,0.65023595,0.54803073,0.57938737,-96.83729,71.9938,11.048822,-19.65957,338,286690.80872839154,210.40220807323468,11.881235639483812,NOT_AVAILABLE,312.34171254895443,5.562399693307846,230.35654703590845,-40.604757556908325
,9015-902-1,1635378410781933568,5873851081361761664,1809013,2015.0,222.22772116878346,0.17096074556869761,-64.39991184680744,0.3748157695971988,1.728797927836218,0.26405402127511163,-19.009641234693962,0.5099705387208687,-12.262362978940176,0.8008543582407167,0.8011543,0.45669517,-0.4630588,-0.76099604,0.42735073,-0.50289065,-0.93236566,0.17601125,-0.3766535,0.5373373,194,194,191,190,3,4,,0.4608543603992396,528.8352250011845,true,4.5772,4.2518816,2.8818258E-5,5,26,true,0.23233886,0.39041963,0.37045845,0.6963372,106.2651,-63.782703,-18.947454,23.29732,211,851026.3316888963,9163.421732308758,10.699912569239327,NOT_AVAILABLE,315.2020263979057,-4.363781546341214,242.89708444460658,-45.389836003692594
,9026-5175-1,1635378410781933568,5875131874969280256,1784648,2015.0,231.70465720965873,0.4357612180513362,-62.04295357284862,0.2366638639679412,2.508008560639996,0.4158696164266418,-7.977941910745408,1.0702250653124836,-11.364800197426526,0.7763125793840363,-0.20542516,-0.3856186,-0.8701673,0.047785066,-0.25813866,0.23102058,-0.48749077,0.2350329,0.17627002,0.021583691,61,61,61,58,0,3,,0.6081183588929242,89.02389392846045,true,5.97815,2.544821,2.1015338E-5,5,8,true,0.7112621,0.0684323,0.4948704,0.7184596,-119.92104,68.22108,55.129887,7.6522307,61,2129182.0987822497,3732.0451779657983,9.704238048438325,NOT_AVAILABLE,320.08585936633733,-4.462662105259552,247.13436634804592,-41.60990825992093
,9021-545-1,1635378410781933568,5876321099875534592,1598921,2015.0,228.5687895002745,0.42951702218403115,-60.21931170051585,0.24573285473523018,1.8727786834977933,0.31211931442995045,-6.344181893695699,1.2849081157250277,-8.055660821768102,0.5491746565988183,0.5940195,-0.7660504,-0.9440451,-0.62412256,-0.6718761,-0.6241611,-0.8267102,0.78678274,0.6316841,0.6606171,142,142,142,137,0,5,,0.6067429068206359,289.28085991441606,true,5.9650073,2.6648998,2.7736973E-5,5,18,false,0.42862087,0.049800426,0.14861242,0.041285712,-63.06228,0.11736813,21.600489,-35.344387,148,335629.1417614352,412.4253141841569,11.710120907847566,NOT_AVAILABLE,319.7956510019264,-2.1107597168203225,244.43015515658746,-40.40495916130381
,9011-1936-1,1635378410781933568,5877516715687945600,1585528,2015.0,219.71429549052968,0.6625031105021332,-62.18615852616939,0.29611403637187833,1.6925072000373682,0.33484823457656565,-0.0068720131731597744,1.7584785021872766,-1.9130415570627066,0.7781226736678379,0.8397907,-0.6469556,-0.9757254,-0.77768105,-0.65902376,-0.83224726,-0.8131965,0.6961542,0.788242,0.80538493,117,117,117,112,0,5,,0.5898966020562065,200.22028135154457,true,5.804107,2.8180566,2.4438692E-5,5,13,true,0.5416858,0.2985686,0.3539219,0.29895878,-49.295277,-52.285694,51.45138,30.649483,115,211917.93756594605,75.5452566439509,12.209350767200362,NOT_AVAILABLE,315.10652562799515,-1.8807569937947,240.14610730284076,-43.85939754343698
,9006-2451-1,1635378410781933568,5878667904364222592,1545093,2015.0,217.5755003372565,0.8771990683583301,-60.33746341296853,0.5961999249053882,-0.6885527473844535,0.7266420029628347,-4.933490545170904,2.6004856068318394,-2.192309039713029,1.573336204872945,-0.39062768,-0.66104966,-0.92318034,0.18627374,0.30938274,0.35463643,-0.78727114,0.742234,-0.09710621,-0.108294815,86,86,86,84,0,2,,1.4516732322216523,1852.5658377023094,true,14.105194,0.46160284,3.1436957E-5,5,13,true,0.4773354,0.031239029,0.25818735,0.53744715,-99.333,79.250854,-47.119,39.641457,102,636926.917864205,1025.5062214161858,11.014546055173026,NOT_AVAILABLE,314.87417342177747,0.2216476784475769,237.78718835261168,-42.62575778293567
,8702-110-1,1635378410781933568,5880122970565479296,1565119,2015.0,227.04102989940068,0.4434191088065497,-57.97277390823998,0.2785503417734882,1.5140854220528508,0.4389082070569557,-5.735206049512463,1.1698721084730244,-10.610040381559129,0.719527601869688,-0.20880929,-0.26278663,-0.7809059,0.02446623,0.3993043,0.2933433,-0.73116636,0.5888721,0.06883043,-0.017686114,90,90,90,88,0,2,,0.7003728834122002,543.6294661774517,true,6.8613186,1.8532361,2.5612533E-5,5,11,true,0.27083004,0.5493246,0.47425437,0.643987,-151.69641,9.3077545,-48.68397,28.367613,97,1368721.7714156192,3526.771079456311,10.18398212542544,NOT_AVAILABLE,320.26621231288124,0.22173186624575528,242.46870092037673,-38.56893667844422
,8704-970-1,1635378410781933568,5882658375656869504,565859,2015.0,234.22236590084103,0.42994114426946417,-57.126645323231315,0.16103215821352704,0.6278941303899201,0.27592918578482334,-4.4446554479168245,1.2299678192345427,-5.370646950897935,0.3784050242385441,-0.09073739,-0.9004987,-0.97894937,-0.21890768,0.09204375,0.058689672,-0.8439526,0.89689296,0.218126,0.24889371,147,147,145,143,2,4,,0.28810583676909013,115.93699473181448,true,2.9659998,10.31025,2.5600737E-5,5,19,false,0.3527857,0.16822271,0.2004045,0.05400665,-72.02564,12.0278845,15.276692,-25.53699,153,923312.5479358766,1179.6319284702645,10.611398219544526,NOT_AVAILABLE,323.95600315587217,-1.1691581020493653,246.7355585609552,-36.541456002858844
,8701-588-1,1635378410781933568,5884207656264010880,1376336,2015.0,237.61833816348954,0.43700496344742606,-55.53335118627653,0.24514261165590498,1.019310787842912,0.253487671742068,0.5192397168853393,1.232069728086737,-5.988194091920516,0.6848878723062853,0.7151558,-0.24239612,-0.8227662,-0.6727775,-0.32901412,-0.69813097,-0.84335333,0.43649676,0.44959626,0.79410285,159,159,156,155,3,4,,0.5540256304634944,511.7300776530472,true,5.4619713,3.0719974,2.8820044E-5,5,24,false,0.1890851,0.64256614,0.22331804,0.1620609,-57.543774,-16.405436,-39.346664,-21.874756,183,785341.6424231098,1119.7041582256031,10.787123497960005,NOT_AVAILABLE,326.41944449622594,-1.0483294554371967,248.42380759705702,-34.49372732965368
,8696-949-1,1635378410781933568,5885514700712545536,1494140,2015.0,234.3822444698601,0.3973201370395583,-53.97055248814437,0.21134343616036286,0.630676929616858,0.2595569871423115,-2.6093729240656285,1.1363526972005218,-3.204464115297601,0.5353744380860292,0.5855359,-0.54533136,-0.9236457,-0.63706845,-0.4112364,-0.602766,-0.86813104,0.6345734,0.49060842,0.6810025,183,183,183,176,0,7,,0.5057637175457473,217.83607171040438,true,5.0028534,3.7739816,2.7951606E-5,5,23,false,0.28771397,0.3297585,0.09995174,0.20436645,-60.232853,-7.919574,-9.177412,-31.902294,186,241308.749272077,94.73563837607011,12.068337392184013,NOT_AVAILABLE,325.88850383847324,1.3278653904192879,245.74863689626642,-33.489219789076756
,8698-405-1,1635378410781933568,5886510720803166208,521932,2015.0,227.6699909674617,0.8954826154504223,-56.218706972319595,0.5403750140845026,1.065243709048989,0.4844165468853649,-2.5609670016309707,2.4184364908841878,-6.427934805411937,1.2520157167608275,0.93215156,-0.7778833,-0.9778413,-0.89882237,-0.7814156,-0.9271905,-0.9138966,0.7826211,0.8459941,0.89293635,52,52,52,50,0,2,,0.541845305398011,484.34356943953526,true,5.3459578,3.2200816,3.6608806E-5,5,8,true,0.367705,0.17347343,0.3844536,0.4014973,-53.17253,-53.685375,18.74688,-29.317047,60,472142.58572921687,1452.8363616248432,11.339587128463002,NOT_AVAILABLE,321.4456982688428,1.5643530927394316,242.1196695514742,-36.803394172804225
,8685-1086-1,1635378410781933568,5887638579216441728,535725,2015.0,225.94744424074102,0.5798914086631529,-54.682104409076125,0.3069160000671987,1.986237833996852,0.43418303674103437,1.4057813144496125,1.8642227946872716,-1.3387903957573517,0.9955670660933202,0.4804272,-0.583266,-0.9037957,-0.626125,-0.49682373,-0.5498988,-0.711065,0.59841686,0.60255784,0.62583447,186,186,186,175,0,11,,1.3434212921503912,878.4544541543593,true,13.058863,0.54710174,3.0395153E-5,5,22,false,0.41845006,0.23051862,0.18976535,0.19450039,-111.030716,25.386059,-14.590257,-32.99743,195,302164.1005107999,219.0978606032536,11.824162900234331,NOT_AVAILABLE,321.3626331428427,3.383173174099459,240.33644392541035,-35.68674372842424
,8695-3029-1,1635378410781933568,5888703868548810880,603007,2015.0,233.14152013749154,0.33261243158942316,-52.66996262027572,0.28239276913075817,3.0385997948875643,0.35220163064028526,-15.144299499894828,1.1599187148701546,-8.54363982422035,0.6536869812705088,0.47890997,-0.2796568,-0.921165,-0.7621777,-0.8075342,-0.40549785,-0.6371812,0.16441444,0.29236847,0.85113955,83,83,81,82,2,1,,0.3758095533025918,94.95649583058037,true,3.7771478,6.266102,2.2333044E-5,5,13,true,0.7155462,0.30706456,0.5756953,0.8250658,-62.576714,-34.845207,-23.805962,-29.300531,99,1407180.515443985,1380.0531015266213,10.15389553128323,NOT_AVAILABLE,326.0449316803204,2.8165613911415046,244.46620769626827,-32.44847734194539
,8306-33-1,1635378410781933568,5889641511443798528,197566,2015.0,230.36837034713906,0.7438703014055492,-51.994704448117254,0.41132513511465996,1.493995714132149,0.31830699419853714,-6.246695542081637,2.9585745490507542,-4.312163147869631,1.5558802825573137,0.80294454,-0.52838296,-0.94693714,-0.87126935,-0.46347636,-0.8428284,-0.9143409,0.5503229,0.49866056,0.91905105,79,79,79,75,0,4,,0.648325667537374,277.5438137963239,true,6.3626847,2.2602277,3.7753733E-5,5,10,true,0.4314311,0.3589061,0.40568703,0.26705062,-120.607346,-3.6810377,-27.846434,-27.847324,78,530749.6168230248,3079.5508971236873,11.212545840597102,NOT_AVAILABLE,325.01691569670163,4.324704050813741,242.31397405744906,-32.29657632875842
,8691-1442-1,1635378410781933568,5890754732609614208,1982102,2015.0,217.20069991581843,0.5015177859196536,-59.70644453329989,0.29038875563560984,0.23021653864096836,0.3862511700447998,-4.147929511176877,1.4680494352781164,-4.449592741475778,0.6422176478672119,0.12286458,-0.42187297,-0.9351713,-0.27106467,-0.49352613,-0.15364389,-0.62584305,0.47921956,0.34937513,0.34259433,108,108,108,103,0,5,,0.7958376740190982,1208.9905627655392,true,7.7778583,1.4572959,3.598788E-5,5,16,true,0.6414892,0.18981431,0.1956863,0.22946016,-70.1302,-75.22072,58.984837,19.928465,131,539797.799623602,1827.8007149673465,11.194192289064004,NOT_AVAILABLE,314.93331229504906,0.8772057385200267,237.19254229904845,-42.13554006895219
,8687-1602-1,1635378410781933568,5891804663134560000,1605513,2015.0,218.86303798218472,0.5592377773998117,-56.456927808673875,0.28765773014593177,1.5486564864474694,0.362785351944084,-4.921292196912962,1.8227212105102446,-6.787199990638477,0.7372590741355294,0.34018174,-0.3241536,-0.9353956,-0.60658723,-0.5596722,-0.45817867,-0.689292,0.45622873,0.44203472,0.66990125,166,157,165,149,1,8,,0.9718333629683358,1030.8242823594253,true,9.472001,1.0064921,3.48222E-5,5,22,true,0.5922686,0.21077545,0.32294282,0.19728366,-87.26177,48.168423,-12.549665,-25.240492,176,396201.86785991385,4023.873875432501,11.529978767211418,NOT_AVAILABLE,316.97934322566294,3.5512917311777517,236.48364352397388,-38.81297647508028
,8684-1261-1,1635378410781933568,5893430153644151040,398834,2015.0,222.01812832056672,0.8855396425911684,-55.09232786225779,0.47326768900162275,1.3854974610843498,0.5518056981508553,-10.14335973469846,2.5368401997924557,-7.817251703797177,0.9210329529610287,-0.65845144,-0.84162563,-0.9780317,0.58011353,0.40904647,0.5923658,-0.9345348,0.8936212,-0.37162662,-0.5119692,91,91,91,90,0,1,,0.6519123445105022,262.83663176119387,true,6.3970175,2.2292325,2.1360127E-5,5,13,true,0.47545734,0.121369585,0.23577869,0.46319723,-61.18073,28.765432,-34.900097,-40.300373,110,2137954.691015233,4386.662180080149,9.699773821072313,NOT_AVAILABLE,319.1635789732243,4.060975387430193,237.89634104918719,-36.87251444134209
,8680-211-1,1635378410781933568,5894968817084750976,1793519,2015.0,221.1153471196203,0.38984263174655437,-52.96828686542169,0.2160625071638443,1.5765764620854537,0.35655126809182197,-5.808324525983129,1.3335014360945074,-3.3906239798556395,0.6894876844558847,0.4831122,-0.5503817,-0.9225118,-0.6603152,-0.6594929,-0.62306064,-0.79144055,0.6988477,0.7156229,0.72757095,184,184,183,179,1,5,,0.7014361704208071,921.1429190828246,true,6.871514,1.931405,3.2952015E-5,5,23,true,0.48138157,0.3252436,0.4875018,0.671819,-100.970795,37.424625,-17.25428,-38.985218,192,381666.3184769796,1157.2581118510343,11.570560474453828,NOT_AVAILABLE,319.5981320403806,6.206948202133289,236.32151645110062,-35.092367708579275
,8665-1207-1,1635378410781933568,5896584411980879616,1527249,2015.0,212.8047012840958,0.37025320702313497,-54.29283567716777,0.16292914691407165,1.2945008105972453,0.2899089586732065,-17.317332557242388,1.0853212800574656,-6.860906625918502,0.4112515319234765,0.5146066,-0.7757847,-0.9408144,-0.48281088,-0.59050065,-0.54314333,-0.68016416,0.8518319,0.5787904,0.5193851,83,83,79,81,4,2,,0.3617470841723265,247.66742225657634,true,3.6458955,6.7972865,3.2119176E-5,5,13,false,0.33051962,0.09687381,0.17950769,0.63093454,-32.12264,-20.486637,-48.286427,-33.583153,108,1616953.481558276,4162.527529914954,10.003026249376255,NOT_AVAILABLE,314.4977819639466,6.777574681036119,231.33587655333082,-38.259658150224496
,8291-1519-1,1635378410781933568,5898289032957399552,1007155,2015.0,221.01962414861578,0.4070898367341974,-50.780699869207425,0.1963977581317706,3.876888175530251,0.263261886972684,4.5781371083642775,1.2036713683161357,-27.031115311505026,0.41448156362450844,0.63193625,-0.72416264,-0.9128232,-0.551032,-0.5809395,-0.62472785,-0.74874085,0.7924365,0.45133868,0.5943632,98,98,98,92,0,6,,0.40876679382829495,236.51716361595444,true,4.0860486,5.7102695,3.5023037E-5,5,12,false,0.30039793,0.3795818,0.14368616,0.6639862,-18.259785,-16.441557,-20.659782,-31.979286,105,433626.61238124274,601.8096905288212,11.43198024454618,NOT_AVAILABLE,320.4792704660954,8.213172046113192,235.29835142957828,-33.074668551580984
,8681-839-1,1635378410781933568,5899739013916469376,837887,2015.0,224.604381036988,0.5446509641986474,-53.94602475747,0.3167352888303077,0.872384094952439,0.39382104511124877,-8.447083376671594,1.7806904958887335,-8.363400480031167,0.891924414477332,0.34169298,-0.3920961,-0.88971466,-0.5372641,-0.4260422,-0.45353103,-0.7524362,0.5151099,0.39173988,0.6500677,185,185,185,182,0,3,,1.276251152641482,1220.0549629140162,true,12.409857,0.59975296,2.2036316E-5,5,24,false,0.4849848,0.19337092,0.41879642,0.3547435,-91.25522,9.110444,-23.467566,-34.676018,206,3932787.5618376564,3802.974631431974,9.038018844659192,NOT_AVAILABLE,321.02576134345696,4.404250176715856,239.12235580081142,-35.26479778835068
,8292-551-1,1635378410781933568,5901232940985692544,1938941,2015.0,222.3001888379845,0.4484102039251265,-51.121080746689785,0.2589508255297941,2.757967726253472,0.33169713332864886,-14.258471865262464,1.611564543760329,-3.959137868298877,0.6888779337456679,0.54912525,-0.5896663,-0.9422843,-0.69078696,-0.5704565,-0.66581833,-0.8328005,0.7032054,0.54767585,0.73161864,144,144,144,139,0,5,,0.6102068991322493,617.6665988804963,true,5.998108,2.5886297,2.5528789E-5,5,17,true,0.54974216,0.39989498,0.6479322,0.830376,-108.32475,42.94641,-11.813948,-36.60276,152,444859.2039648708,663.8546224103841,11.4042136128853,NOT_AVAILABLE,321.0647188232825,7.557151051596314,236.3427512777698,-33.10676236573365
,8298-1613-1,1635378410781933568,5902670414998882816,1610827,2015.0,229.7722988739711,0.6651097319961703,-48.20403365624613,0.37145344015080917,0.44919230000613397,0.5617571364287421,-7.542394776991183,2.022485364698174,-3.7377966842558217,0.9687575690221268,0.39787734,-0.34392786,-0.8784421,-0.50961745,-0.43744746,-0.5279904,-0.8571027,0.5867639,0.46493363,0.62604815,138,138,138,137,0,1,,1.2008406883620186,1698.5332248051275,true,11.6814995,0.65634626,2.360688E-5,5,17,true,0.31725323,0.38682094,0.48409486,0.5206564,-78.10177,6.406594,-25.233791,-39.69567,146,1862372.6838620566,6114.7029663322155,9.84960358121064,NOT_AVAILABLE,326.75711225286824,7.718971132271148,240.58454902463146,-28.789717174320916
,8287-1859-1,1635378410781933568,5904298963515298048,2034028,2015.0,221.46406497161357,0.5207760537658684,-50.596983448593534,0.2452392785021805,1.5637730927784221,0.436390114515655,-4.821560029402715,1.5023422715541181,-6.622929043097106,0.6944465266375622,0.39198524,-0.7258791,-0.8978349,-0.41710374,-0.4454304,-0.40454245,-0.66942525,0.78249526,0.49891376,0.4369834,96,96,96,83,0,13,,0.8293813276652955,234.76087285818534,true,8.100375,1.3434244,2.6796239E-5,5,13,false,0.15984514,0.26257768,0.1630736,0.6212382,-55.68294,-7.3363667,-37.508083,-38.38559,115,1295653.2028055477,2466.608473181302,10.243548131498441,NOT_AVAILABLE,320.8158189922283,8.25889577591072,235.5338030400833,-32.802668010455456
,8283-543-1,1635378410781933568,5905804882127913856,965853,2015.0,220.70477781776287,0.3848347760932556,-47.617039152162,0.20843858236279392,0.523476139494844,0.28646971807352095,-2.1501495929989174,1.1573043313144904,4.04806934108563,0.4108973316833796,0.57328385,-0.6821765,-0.9058193,-0.5217436,-0.65595543,-0.6252206,-0.76737267,0.79657084,0.51071435,0.58761275,88,88,88,86,0,2,,0.436574318941195,298.61510341885605,true,4.347865,4.959637,3.4849396E-5,5,12,false,0.39799318,0.321819,0.27111772,0.6610275,-21.072044,-8.407335,-24.78206,-30.701246,105,640528.3099689495,1282.044128081992,11.008424240381203,NOT_AVAILABLE,321.6510511797587,11.165657159254343,233.75893287961551,-30.187831427336004
