hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
,9035-267-1,1635378410781933568,5822329031634935424,1998731,2015.0,237.48102462004582,0.19332346362616404,-66.8855958655346,0.17028153390682624,0.18695996782575353,0.2547895575904683,-2.292674067831528,0.5100643653729259,-1.8883776273541124,0.45458775368316284,0.30402842,0.27328065,-0.47430712,-0.1548213,-0.52378744,-0.61234736,-0.8318152,0.48044035,0.681151,0.7035452,92,92,92,91,0,1,,0.26035823739621344,79.54539577472524,true,2.7143295,12.311347,2.7022019E-5,5,13,true,0.48143643,0.42064634,0.1585335,0.45508212,-29.592684,-26.774166,-47.55935,14.789946,99,988454.6720140836,252.8226746437813,10.537378167641247,NOT_AVAILABLE,319.1835125207931,-9.828664905264503,252.5055642135324,-45.41073087911509
,9044-615-1,1635378410781933568,5822773474850088064,425219,2015.0,242.8592264365663,0.12320722501132307,-65.10163815919513,0.2670542002185569,-0.2587448550451181,0.34950458374767096,-1.0648208640075978,0.5381258899152407,-3.8408626338891336,0.6842387281923447,-0.06812929,0.25955087,0.045398436,0.20574473,-0.4347007,-0.13395257,-0.69628996,0.26823643,0.48315632,0.4769388,317,317,317,309,0,8,,0.9964263200599838,2705.5542701825952,true,9.709058,0.98102427,3.1607462E-5,5,40,false,0.3310641,0.42765355,0.56562036,0.5745213,50.552216,-78.83994,-38.248367,-2.8533416,332,475298.4759773611,1702.3088235596686,11.332354009461119,NOT_AVAILABLE,322.0450233105776,-9.947926280173998,254.75188029256822,-43.09262886796436
,9259-1146-1,1635378410781933568,5823293268978014464,1972525,2015.0,231.04695011982412,0.13489810866774435,-68.06855083771069,0.21031179304666384,2.4411812262897987,0.23800743570535277,-5.516685494203657,0.5311538506731854,-9.911894168676207,0.6219182312197455,0.25521323,-0.11109726,-0.34148887,-0.20467104,-0.16416164,-0.20212539,-0.73030466,0.32755396,0.33701098,0.3150691,157,157,154,155,3,2,,0.40619278639187445,273.29983260530224,true,4.0618644,5.2758336,3.194398E-5,5,20,true,0.14857893,0.21917336,0.17457905,0.6271918,132.05945,-60.979084,-45.896065,15.288577,145,1082969.0087598322,944.1207386345795,10.438229992261476,NOT_AVAILABLE,316.4639771685744,-9.306448233817816,249.72052895452364,-47.353643025259366
,9034-1684-1,1635378410781933568,5823809249165194368,1729309,2015.0,232.86081037798525,0.10997929154980185,-67.14267956895638,0.23062699442357054,1.4815190329994792,0.23179955487071724,-0.5348864460695734,0.3775597021086686,-2.907047837035621,0.6417157250746536,0.22868413,-0.084543735,-0.51602024,-0.19316396,-0.14554165,-0.18296783,-0.8168023,0.35862303,0.41609728,0.32476795,169,169,167,163,2,6,,0.30904831086605233,151.2177973952141,true,3.1578329,8.853968,2.6088588E-5,5,21,false,0.06603089,0.31694835,0.20660196,0.73860073,-6.766606,-72.376305,-59.86773,13.760378,148,1302832.3478802308,1006.724970108464,10.23754873114967,NOT_AVAILABLE,317.57274027186423,-8.937531178056648,250.17854632011617,-46.2417738643985
,9033-2955-1,1635378410781933568,5824341928187006848,1974100,2015.0,228.67212010955814,0.16015837534501837,-67.14982408767465,0.33471378508679406,0.6497416520344701,0.23000029652128715,2.144528166967735,0.528087998757325,-2.4058836398010772,0.6719970744036375,0.2863956,-0.116715744,-0.59791785,-0.26993856,0.075820334,-0.17250937,-0.8868673,0.44707215,-0.031955257,0.30351758,133,133,127,130,6,3,,0.334566475334847,261.70823553205076,true,3.3933318,8.053393,3.5786183E-5,5,17,true,0.34867457,0.39933527,0.2850819,0.47621697,-27.932295,-65.74601,-52.51611,16.102264,120,630043.535519938,1363.0620365960885,11.026343664084271,NOT_AVAILABLE,316.1983724229774,-8.044291237671882,247.98136217300976,-46.84333996032428
,9033-2465-1,1635378410781933568,5824846397873467904,1805288,2015.0,230.8067695624856,0.15280936256764754,-66.22705617389951,0.23202958994871276,0.5738253220840387,0.23922729561909228,-3.9277095681095764,0.535098938151162,-5.1265695912366676,0.5205594607079663,0.48536643,-0.05572855,-0.46106702,-0.35225308,-0.32229874,-0.38953364,-0.70235026,0.41443706,0.36842248,0.5867686,185,185,182,182,3,3,,0.45695313233649504,312.783142355191,true,4.54031,4.3262177,3.007411E-5,5,24,true,0.2342019,0.4897405,0.252246,0.3634261,5.759903,-60.73817,-33.240685,16.754965,191,843665.3559636747,1249.6906162546252,10.709344524522562,NOT_AVAILABLE,317.4187733437237,-7.722718535111897,248.61914897826188,-45.67272661334412
,9029-1156-1,1635378410781933568,5825364577086514176,1117099,2015.0,229.67206052861494,0.383926164940106,-64.05532176390672,0.19873542454604193,1.1427046677080774,0.21990618187391728,-9.34738162672397,1.0623256703251265,-6.796364183091076,0.5554793560298918,0.6735753,-0.51128745,-0.91822714,-0.68072236,-0.38064864,-0.6431086,-0.8054082,0.61553544,0.52979875,0.7325813,116,116,115,115,1,1,,0.2512887557330063,112.80172803785891,true,2.6328096,13.430333,2.542619E-5,5,16,true,0.24609695,0.4008146,0.25147083,0.36475614,-70.545135,-24.263023,-57.729973,28.254036,124,889717.7214194054,384.9007267427755,10.651639461484137,NOT_AVAILABLE,318.2054462096471,-5.641096036170057,246.89676799205375,-43.81595646287719
,9031-2964-1,1635378410781933568,5825885195837843840,1370873,2015.0,235.78399416269139,0.29097045131908056,-64.14699894832616,0.21101096055602017,1.61729992791761,0.282065148663028,-4.2330805025554366,0.48368085683741324,-5.504299674947988,0.3959045891026174,0.31925762,0.116558135,-0.5734326,-0.10645798,-0.19650418,-0.18965761,-0.51215595,0.106794015,0.22691719,0.28160292,159,159,156,155,3,4,,0.8187432937573714,1082.9209448020438,true,7.9980693,1.4472605,2.6017029E-5,5,20,false,0.42393705,0.43485487,0.29084948,0.21421143,-59.759296,-26.57264,-55.06227,15.592003,163,4588046.339896013,5430.6242303249255,8.870700574627808,NOT_AVAILABLE,320.3514803370279,-7.248116036357272,250.4049112542823,-43.01749726808414
,9027-3673-1,1635378410781933568,5826421620081527936,1621464,2015.0,237.38550963416614,0.5135393904578212,-62.846433504548415,0.2351330495261723,4.423818931071725,0.29216887258550983,-24.969144292077843,1.3780805113095078,-41.353576019597405,0.5639481569980844,0.15362354,-0.75291324,-0.9731574,-0.41072476,0.120005704,-0.13471036,-0.8551026,0.77956945,0.20425148,0.4258785,129,129,127,125,2,4,,0.3961987879827947,142.38866530480718,true,3.968055,5.7846575,3.3983255E-5,5,20,false,0.3973604,0.2933864,0.2595293,0.32191867,-67.863815,-32.641705,44.791473,11.288522,144,394047.1705278045,1283.9443875653833,11.535899530382416,NOT_AVAILABLE,321.72841304740393,-6.670340151433846,250.80684606831488,-41.563698703430994
,9025-1300-1,1635378410781933568,5826896780893118464,1571884,2015.0,231.05002223410256,0.44179834796254636,-63.42186491432648,0.21145798089668452,2.1392775444490173,0.26914454827212636,15.08966344769037,1.2517455903837778,-7.671963395881573,0.6405779997388926,0.54507273,-0.5767384,-0.9262157,-0.60862744,-0.37500933,-0.53388995,-0.7743471,0.62311333,0.51964253,0.6571596,136,136,136,132,0,4,,0.5486649128516997,421.78166444838496,true,5.410901,3.2298517,3.2895365E-5,5,19,false,0.29735675,0.27649158,0.2553584,0.3410392,-91.90917,-24.770777,53.79941,18.569355,152,448472.3918510789,534.7102948931939,11.395430781710111,NOT_AVAILABLE,319.0657098784174,-5.441625706256103,247.37854449357255,-43.00944118905823
,9026-203-1,1635378410781933568,5827385204575843200,1328157,2015.0,233.39062325347177,0.6544942817306515,-62.328471172165365,0.21938709307610607,0.8832525289465423,0.37460706126207666,-5.435018776475129,1.854663557094032,3.8341656886167854,0.6740651984121953,0.05795258,-0.737514,-0.9478429,-0.31632343,5.9248204E-4,-0.07658494,-0.7208541,0.7662819,0.2590042,0.39268017,90,90,90,88,0,2,,0.6289212747629982,234.018156387348,true,6.1770244,2.3169036,1.770942E-5,5,11,true,0.3544847,0.32752636,0.34570777,0.38736552,-127.483604,-11.656429,58.771366,11.079612,87,1972611.1733216608,1450.921511535844,9.787166341995501,NOT_AVAILABLE,320.5708918113915,-5.145844657220522,248.25359109115462,-41.62553649320912
,9045-356-1,1635378410781933568,5827963169738924672,1487311,2015.0,244.64763288308168,0.10420148857911943,-65.27887711564544,0.2472715476389196,0.7304366077809555,0.3565532268857527,-10.985786473062918,0.5091533459306842,-5.681124526393674,0.7599577557981879,-0.027445277,0.11289656,0.052230094,0.19076219,-0.22133896,0.06537763,-0.6317897,-0.015448208,0.42800584,0.26281214,300,300,299,292,1,8,,0.887623149971026,2075.2437915142746,true,8.66082,1.2316092,3.4304532E-5,5,39,true,0.42798033,0.5202129,0.5062828,0.63417083,78.52865,-84.2143,-37.943825,-3.4928107,308,499763.45881208667,1930.6621145707834,11.277858817199737,NOT_AVAILABLE,322.4618380027529,-10.600846068454707,255.8076077661873,-43.08389385482524
,9041-2829-1,1635378410781933568,5828535431181263744,1815565,2015.0,246.35890113589502,0.6000082703538461,-63.595211147640086,0.4570230441724096,1.7179230746538883,0.36888852897289465,-7.000380578715063,1.575728977043563,-0.23106033203896545,1.241354721784953,0.83738047,-0.39261892,-0.9128716,-0.79630697,-0.47380364,-0.7979898,-0.8998998,0.43429214,0.5614661,0.8685168,214,214,214,203,0,11,,1.0601981096506392,240.1015624821868,true,10.324047,0.87069786,2.1960854E-5,5,27,false,0.45389494,0.62425774,0.20146646,0.13149975,-50.832005,-35.24186,-45.195583,-24.086956,230,190365.7166007809,69.14851742379945,12.325798218841859,NOT_AVAILABLE,324.21354252271493,-9.961532682735209,256.273007522717,-41.27820835399607
,9040-2799-1,1635378410781933568,5829015917759778560,687480,2015.0,242.8866338599937,0.6231527060056535,-63.45292208279181,0.43607838326333037,0.9299864425639871,0.3269874713489741,-2.1147531515147833,1.5560252979390956,-10.401037872049915,1.065846771516682,0.81374747,-0.09657273,-0.95053744,-0.7815406,-0.18957639,-0.80242574,-0.92642486,0.12067822,0.38476518,0.80845124,58,58,58,58,0,0,,0.4244011919559241,114.74017212724823,true,4.2331324,4.8456054,3.0226915E-5,5,10,true,0.5728664,0.43693158,0.09280626,0.29173458,-49.65306,-29.093987,55.155983,-1.8487905,70,825268.3944398103,2033.570810610626,10.73328203104785,NOT_AVAILABLE,323.2085700222199,-8.764541867426026,254.2208562464931,-41.49133553180422
,9041-2355-1,1635378410781933568,5829524338805756416,270913,2015.0,245.91469322060004,0.460997536850676,-62.212106605659955,0.32206228831266137,0.6118296021307384,0.2428290128918798,-1.8304756759876117,1.2252263138370783,-4.886981982129171,0.8868756311238498,0.8108267,-0.26484373,-0.89806575,-0.76674175,-0.37373284,-0.7792766,-0.884018,0.35261497,0.43424144,0.87624615,204,204,204,199,0,5,,0.49884904723519485,283.75736740393523,true,4.9372063,3.7331545,2.595785E-5,5,27,false,0.5153029,0.65735203,0.327642,0.27481952,-50.957344,-33.162308,-43.605858,-28.27488,198,1807143.719760706,2370.2826970109386,9.882288331833628,NOT_AVAILABLE,325.08567315988944,-8.859879431617282,255.626120570612,-39.96944667499514
,9036-1658-1,1635378410781933568,5829895114742479232,1174511,2015.0,243.18743530663957,0.5518439941131903,-60.79998319143214,0.33617172043913823,0.7461876490553591,0.31513415574060594,-1.0150175389727076,1.524222112697247,-11.091951751487068,0.9081238911119955,0.73834324,-0.48898613,-0.9106092,-0.7451363,-0.39953643,-0.71061707,-0.8931297,0.5391159,0.51500493,0.8137985,185,185,185,183,0,2,,0.780112114438753,611.671009335074,true,7.626735,1.562994,2.9525341E-5,5,24,false,0.34293085,0.5921304,0.119121104,0.25184116,-43.604454,-24.010233,-22.811049,-14.441952,200,784296.5708008967,2259.6657453447046,10.78856927349593,NOT_AVAILABLE,325.15934765262375,-6.941448446435864,253.57935751321006,-38.8802482672741
,9037-1834-1,1635378410781933568,5830400168539094272,1976732,2015.0,248.47057666599838,0.29609664924506746,-60.97172234335628,0.22115271439190784,0.7385777861013522,0.2606243146239189,-6.606947596389755,0.8242252777996167,-2.2990464579958836,0.6095193368914692,0.8611468,-0.6144774,-0.88639253,-0.83481705,-0.7024021,-0.75818986,-0.9139619,0.4647975,0.6368108,0.90098864,397,397,387,389,10,8,,0.27521743892340605,194.92912132654706,true,2.8487098,11.644779,2.378974E-5,5,46,true,0.7465682,0.87176335,0.71129924,0.7844935,-35.288376,-32.011784,-31.49413,-30.658522,383,841990.2682843368,811.5216399225856,10.711502383947817,NOT_AVAILABLE,326.84291689798323,-8.904398471640826,256.8456076397579,-38.511925676241496
,9038-117-1,1635378410781933568,5830907421356930304,940408,2015.0,249.79511520685705,0.5650484428664971,-60.03737980300499,0.46868281984667726,0.919600521474444,0.25513297336313195,-1.57023290969043,1.896488436047337,-1.6304783732408872,1.682393232597847,0.88449544,-0.32524514,-0.9144229,-0.8463954,-0.22447217,-0.8500778,-0.889708,0.2612754,0.19196086,0.91854656,97,97,97,90,0,7,,0.5120807778279033,415.736091096586,true,5.0628576,3.5622017,3.631401E-5,5,14,false,0.2893257,0.5675244,0.20555954,0.44633332,-167.45035,-43.393032,23.810488,-33.387455,105,476899.6746808025,1476.1026788866254,11.328702498395316,NOT_AVAILABLE,327.9884028321242,-8.77394112059011,257.44641258410195,-37.47558243193409
,9037-1886-1,1635378410781933568,5831337502199290368,1846185,2015.0,244.29695259030123,0.36305212005119086,-60.8308474086331,0.2511746621084447,2.849340698997244,0.2474906579291361,-15.717583304939414,0.9957634279763898,-24.941608876919215,0.7279861953940742,0.80668414,-0.3128337,-0.91447103,-0.7778775,-0.4814783,-0.77042025,-0.89985454,0.30570677,0.5452421,0.84020305,208,208,205,202,3,6,,0.4010394432551817,104.63624190327494,true,4.013474,5.914466,2.5719073E-5,5,25,false,0.5036465,0.5761262,0.22035457,0.2941602,-49.363205,-29.35257,-36.176197,-21.825056,197,233871.0245982154,190.83796988920648,12.102329018045861,NOT_AVAILABLE,325.52926895616145,-7.340109111187334,254.26489432011115,-38.78808903035705
,8724-1291-1,1635378410781933568,5831750059579195520,1689916,2015.0,248.0682546822673,0.569858703124494,-59.354885768420274,0.3016980606231008,0.8000524360083024,0.40222930700251597,-8.10139829537143,2.100952405418881,-12.80750148321651,1.1898849566716303,0.781816,-0.7169768,-0.84290904,-0.7408466,-0.4815901,-0.68889177,-0.80804414,0.6386107,0.5537098,0.9136833,95,95,95,90,0,5,,0.5319035176130613,602.1420867312836,true,5.251333,3.3374355,3.7167323E-5,5,13,false,0.08535625,0.8082475,0.20277536,0.59535545,-70.21177,-29.119783,-30.76286,-26.971848,98,690016.7663105244,2236.068584268665,10.927620955013062,NOT_AVAILABLE,327.9167501621799,-7.669455542241254,256.2161693783354,-36.960650000626515
,9040-3176-1,1635378410781933568,5832171309970296960,1388870,2015.0,240.2353370650779,2.475781119353304,-63.14898587388148,0.242544016825387,0.66140098411332,0.4283412296087388,-10.80917316367577,5.1406984794176385,-1.9479827605340128,0.970059659114181,-0.0136562195,-0.2551101,-0.9882532,-4.2891465E-4,-0.08026216,-0.012324237,-0.70820606,0.35292172,0.57011163,0.10062317,54,54,54,52,0,2,,0.5109006386192119,317.93424578092896,true,5.0516458,3.6954362,3.6649584E-5,5,7,true,0.28660282,0.63664097,0.65268534,0.4435088,-119.81625,-15.344286,-59.723766,6.4281507,54,623597.2789989689,2299.2227428987862,11.03750953503374,NOT_AVAILABLE,322.5286598892674,-7.735738858030721,252.57963430123658,-41.49853965515575
,9023-657-1,1635378410781933568,5832702271010672640,1264341,2015.0,239.02007823809515,0.8033755307980418,-60.76116450519153,0.4766683748091334,0.7105096934407173,0.5390360653287312,-1.879424463206878,2.01328420549441,-3.98760996790421,1.2990380275306026,0.7094702,-0.2712602,-0.9074339,-0.6631234,-0.33097437,-0.6894059,-0.86790353,0.41468608,0.5674448,0.74718064,132,132,131,127,1,5,,1.233206827288367,2201.54914157098,true,11.994073,0.648052,4.6073088E-5,5,19,true,0.37808138,0.52202576,0.16572335,0.14701723,-44.73778,-22.506655,-54.880054,16.499897,154,464977.5425598884,1949.8623836486317,11.356190119130936,NOT_AVAILABLE,323.6624917372852,-5.55413429998143,251.02712224246181,-39.346502327641424
,9036-2149-1,1635378410781933568,5833148878889956864,1727777,2015.0,240.84275957212708,0.5960016887894707,-60.326849627804826,0.33231257494847904,1.9699063115637931,0.7186770103616602,-1.1876102351927822,0.9579709938261509,-3.309999378877631,0.9559059876673677,0.0107815,-0.5852167,-0.2878637,-0.3680339,0.3135233,-0.036717255,-0.44266716,-0.039906878,0.44246456,-0.06914873,53,53,53,51,0,2,,0.9718438685352204,638.7252808796925,true,9.472102,1.0228089,2.195047E-5,5,8,true,0.4787891,0.5293039,0.3604502,0.61267966,177.6654,-7.855242,36.117123,-2.6835575,57,1597905.7620262124,6594.941943201101,10.015892156806798,NOT_AVAILABLE,324.6289951877931,-5.81287861415461,251.9987658199422,-38.69681212407751
,9022-520-1,1635378410781933568,5833678465534719872,401056,2015.0,235.25135302609257,0.416696596065209,-60.19924641564679,0.1924813650630864,2.2494749757830315,0.3145232621582315,-3.041217330557246,1.1246150117196627,-4.288899851036472,0.5155138732454896,0.2551462,-0.6880924,-0.91998136,-0.3306861,-0.103326455,-0.22855288,-0.75131017,0.71858305,0.22509119,0.40687755,116,116,116,114,0,2,,0.5367464324793415,278.20859161021116,true,5.2974195,3.323843,2.1129983E-5,5,16,false,0.24546628,0.36086732,0.1588433,0.145406,-88.898346,-27.027702,52.13689,24.553417,129,2136525.6009418545,1162.2479183763373,9.700499811033366,NOT_AVAILABLE,322.5572000917869,-3.957397951486066,248.519214104388,-39.32509634173752
,8709-1650-1,1635378410781933568,5834195476522090112,1502655,2015.0,237.25237096746022,0.39110287880170047,-58.762226252294276,0.25177998878113494,0.6076498464212317,0.24617700238179543,-1.9905853107172362,1.159291447332,-2.8792676567023414,0.6613831692818223,0.65859216,-0.66538733,-0.93072987,-0.7146353,-0.515437,-0.66712666,-0.89064467,0.6786512,0.5717618,0.77023077,194,194,193,184,1,10,,0.47856587617657087,304.4863204520953,true,4.7448626,4.2285676,2.7666647E-5,5,25,false,0.39005452,0.30422187,0.086413674,0.1738508,-61.032955,-24.805487,-9.109601,-32.08506,191,265636.73420166265,152.31187649664852,11.964049733128945,NOT_AVAILABLE,324.2441153717567,-3.4443402273865042,249.2460823969111,-37.659731237236166
,8722-1035-1,1635378410781933568,5834634525257113600,1393340,2015.0,242.95885801177485,0.6359525647063754,-59.013234256608754,0.22719533120707822,1.7723225770306095,0.33726895596504486,-2.4886864247707847,1.6893122889298144,-14.6860451875069,0.6523418606907966,0.57513887,-0.7774797,-0.96770155,-0.70678174,-0.42730188,-0.57115245,-0.87891805,0.8107141,0.6039244,0.77019423,195,195,193,188,2,7,,0.5010355210107569,276.24287126015804,true,4.9579606,3.689518,3.1940595E-5,5,25,false,0.54947865,0.6439503,0.31583157,0.32150245,-39.170643,-25.70023,-30.00356,-24.124483,193,425769.357663372,686.0901583136535,11.451834057983412,NOT_AVAILABLE,326.3123733902947,-5.5659594827136685,252.91898523882773,-37.167054161780825
,8718-177-1,1635378410781933568,5835073917593885696,1556713,2015.0,243.27354412247178,0.4602575872106335,-58.06904832544329,0.2975306613094782,0.21601663386607325,0.2944331225601731,-2.7595620039340916,1.2942857117276299,-0.6737544940280654,0.8027760531048611,0.76678705,-0.42996114,-0.9197448,-0.775205,-0.5125778,-0.74691486,-0.91503054,0.42357367,0.53777415,0.841254,185,185,183,184,2,1,,0.5657080512821548,447.7166597389366,true,5.5733223,2.8917704,2.9071463E-5,5,24,true,0.52166367,0.5784365,0.32232672,0.475996,-43.130436,-24.23575,-22.579939,-21.580053,191,640099.2514721383,1780.7399822302903,11.009151765503109,NOT_AVAILABLE,327.08383309693653,-4.992943783546206,252.85443930896093,-36.21009319535112
,8718-553-1,1635378410781933568,5835518635682659200,1114756,2015.0,242.83642406635525,0.24948226652637298,-56.252590764976915,0.20280105709251253,0.9188605197108237,0.2833821457429069,-3.866422453472414,0.3970443930301206,-5.51950928329566,0.37577750588098174,0.31186047,-0.100661434,-0.46479264,-0.09166966,-0.26361465,-0.06522915,-0.7534862,0.040956486,0.29105732,0.17888412,267,267,265,253,2,14,,0.7703339222073632,725.8566109933055,true,7.532793,1.6141075,1.1080817E-5,5,34,false,0.6411938,0.62228423,0.5185467,0.55756575,-32.93357,-19.755114,-17.500946,-21.24969,275,8791418.907281758,75892.53129176305,8.164622627614627,NOT_AVAILABLE,328.1596806029986,-3.508139167989134,252.0787888970916,-34.49093352643675
,8701-726-1,1635378410781933568,5836097940871560576,1364887,2015.0,238.71397193918042,0.4062577301719768,-56.11093666018092,0.26641292874279315,1.0185621723638096,0.243111276757935,-0.2150491454506862,1.1998714929705556,-3.601357847797546,0.7118395063803248,0.69632,-0.3512228,-0.8700122,-0.7136518,-0.4480202,-0.7223424,-0.87841797,0.42968473,0.5004872,0.79471636,167,167,166,163,1,4,,0.5130880716108754,465.32575116545286,true,5.0724287,3.4761257,2.7511174E-5,5,22,true,0.3383125,0.48187944,0.15111534,0.25105003,-52.848274,-12.812609,-20.858717,-18.891298,181,766578.3487545842,974.3926305934906,10.813378691654275,NOT_AVAILABLE,326.5304774689211,-1.8850358230064486,249.32685388317395,-34.89513001263317
,9416-1641-1,1635378410781933568,5836708788301682304,775808,2015.0,183.9654499230811,0.2961140206951627,-77.57589785724274,0.1807217692825978,0.7382371450023627,0.3680975515641928,-12.949961051722932,0.8314842073367742,-1.5173590435836286,1.0535658538886703,0.43734983,-0.6981803,-0.8883034,-0.66743296,-0.23196982,-0.37004682,-0.51766235,0.73274416,0.82796097,0.5965187,72,72,72,70,0,2,,0.4201876020576127,256.03720732603136,true,4.193461,4.918539,2.904166E-5,5,13,false,0.1915626,0.04259581,0.18047439,0.35912496,30.637794,-56.652634,-31.925129,-14.985221,112,1113977.4428373643,469.7300527199908,10.407579071823562,NOT_AVAILABLE,300.9599214333527,-14.840570904610054,241.9085398119728,-62.88306194163839
,9412-1880-1,1635378410781933568,5837964121341160064,1106299,2015.0,185.82993213183147,0.40574220940311745,-75.50363220593253,0.3839815835795383,0.5275294179636421,0.4805294244376557,-9.676114807589089,0.8296575431218259,0.16869943827874442,0.8727236037139499,-0.20006089,-0.13415602,-0.4166041,-0.07954728,-0.027242387,-0.07970789,0.12416744,0.28569552,0.40231606,-0.15025255,100,100,100,100,0,0,,1.632622320363977,781.8315903422354,true,15.855039,0.3655426,8.034118E-6,5,19,false,0.044615895,0.23943426,0.16413835,0.20665494,-24.92123,47.661762,7.302119,-18.205067,153,2.2441628703124184E7,301621.5999687366,7.147134132122726,NOT_AVAILABLE,301.13217511976046,-12.730228896316003,238.6296289637252,-61.42103658913209
,9254-202-1,1635378410781933568,5838930007946168192,709385,2015.0,199.61572460687742,0.25222226717249047,-74.89965437020436,0.15339904157956433,2.4955538673509774,0.34135325672887973,14.956754959374091,0.7048777209039809,-16.59574756329584,0.9676221819515622,0.36984053,-0.65633917,-0.6695985,-0.59092635,-0.06250267,-0.34577724,-0.18568419,0.33202308,0.8422399,0.19148351,126,126,126,115,0,11,,0.6108802016770385,235.56539103248173,true,6.0045424,2.6513927,3.0493762E-5,5,18,false,0.10660627,0.22595578,0.1923719,0.24639355,122.32529,-38.73239,42.50838,-22.296797,142,303865.26170336985,71.10767629874825,11.818067429409583,NOT_AVAILABLE,304.7282582828557,-12.1222411301492,242.14172426906288,-58.32217926506695
,9251-1092-1,1635378410781933568,5839774879554549760,686547,2015.0,204.02531153420978,0.14738318012396592,-72.80404025070077,0.0987143386481133,2.711213723000502,0.33576177548138614,-19.15668765413536,0.4418419954537892,-18.809838172202944,0.7562270443418475,0.42660192,-0.51674294,-0.7230151,-0.5321581,-0.2648122,-0.4028238,-0.35479796,0.4706409,0.93085295,0.41829088,115,115,111,110,4,5,,0.3461277974002863,111.02211248969117,true,3.5005643,7.35857,2.5899148E-5,5,18,false,0.15480149,0.1692775,0.23749912,0.38216683,34.692238,-20.831211,-25.107006,-40.422283,138,755831.5143846079,817.285869370473,10.82870757418812,NOT_AVAILABLE,306.2669279123044,-10.222128431105238,241.1631073672664,-55.954232286551786
,9250-1843-1,1635378410781933568,5840638614656003072,415129,2015.0,203.00871828229563,0.1582529386049736,-71.77291233361606,0.14855843572756838,2.515112580697137,0.3092842214295169,0.3675313742737796,0.4604860974404051,-7.676326513378723,0.913641223710563,0.58447933,-0.71105313,-0.7041863,-0.74109226,-0.53072053,-0.5110207,-0.7005143,0.60669845,0.87919533,0.48094448,96,96,93,94,3,2,,0.2999366085775719,142.80969631368492,true,3.0741937,10.032472,3.0993706E-5,5,18,false,0.20952597,0.077512845,0.22827922,0.5868888,144.5498,61.599285,-27.201307,-42.144302,129,816973.5468177826,3325.6043602180894,10.74425007751886,NOT_AVAILABLE,306.13226399936656,-9.1538712757668,239.5629338688741,-55.36761303005859
,9239-1361-1,1635378410781933568,5841533995078143360,1028099,2015.0,181.21684951755023,0.22930901809099255,-73.90175076599209,0.1337186848475638,1.2212074795972685,0.37681197464922006,-20.22395125008924,0.8421660349318726,0.08183207858538122,0.7958353273600216,-0.14401883,-0.60522383,-0.8256624,-0.41995737,-0.003356229,0.039044533,-0.1384233,0.7861945,0.8005857,0.49906564,91,89,89,83,2,6,,0.49923270195041575,191.55153866271903,true,4.940848,3.9565275,3.0954874E-5,5,16,false,0.07793712,0.24157223,0.3581326,0.4944962,15.291703,48.50852,-1.3142159,-14.71007,132,342030.83039721823,232.2231270852726,11.689606926858751,NOT_AVAILABLE,299.66029913451587,-11.326541591663979,234.42528612702043,-61.541575608398276
,9235-530-1,1635378410781933568,5842527128959410944,751047,2015.0,184.4296978309093,0.21749936695849048,-72.35567247309112,0.33299452601835866,0.5910254686715617,0.4036822713113538,-4.458182737878695,1.5081982589426393,2.4326120832180544,1.4768198855416905,0.17578274,-0.7074492,-0.5889348,-0.14232315,-0.344217,-0.77760005,0.79635155,0.708833,0.13630174,-0.50459284,88,88,88,85,0,3,,0.5296002492640922,310.86330790040773,true,5.2294197,3.4497159,3.4810804E-5,5,19,false,0.23214848,0.19427057,0.4150793,0.11413995,160.62141,40.269463,10.723318,-11.593093,140,590644.0224293525,1531.0325504891384,11.09645553115189,NOT_AVAILABLE,300.348558495682,-9.653263358788799,232.96617551867828,-59.88364539839128
